VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal;updated_at
51726;SO51726;30/06/2024;13/07/2024;12/07/2024;5;29942 - 81257559;SC;Roger;Lengel;Tete Mensa-Annan;Lima;Debito/Credito;49258.2807;13/01/2025
57045;SO57045;30/09/2024;12/10/2024;12/10/2024;5;29942 - 81257559;SC;Roger;Lengel;Tete Mensa-Annan;Lima;Debito/Credito;49178.526;13/01/2025
63156;SO63156;31/12/2024;09/01/2025;09/01/2025;5;29942 - 81257559;SC;Roger;Lengel;Tete Mensa-Annan;Lima;Debito/Credito;24025.392;13/01/2025
53489;SO53489;31/07/2024;12/08/2024;12/08/2024;5;29943 - 10275809824;SC;A.;Leonetti;Michael Blythe;Piura;Debito/Credito;1525.8048;13/01/2025
65227;SO65227;29/01/2025;10/02/2025;10/02/2025;5;29943 - 10275809824;SC;A.;Leonetti;Michael Blythe;Piura;Debito/Credito;602.346;13/01/2025
53592;SO53592;31/07/2024;12/08/2024;12/08/2024;5;29948 - 10380441093;SC;Elsie;Lewin;Michael Blythe;Piura;Debito/Credito;4441.4448;13/01/2025
65266;SO65266;29/01/2025;05/02/2025;05/02/2025;5;29948 - 10380441093;SC;Elsie;Lewin;Michael Blythe;Piura;Debito/Credito;31.584;13/01/2025
53579;SO53579;31/07/2024;12/08/2024;12/08/2024;5;29960 - 84741878;SC;Kok-Ho;Loh;Lynn Tsoflias;Cajamarca;Debito/Credito;1254.048;13/01/2025
59004;SO59004;30/10/2024;11/11/2024;11/11/2024;5;29960 - 84741878;SC;Kok-Ho;Loh;Lynn Tsoflias;Cajamarca;Debito/Credito;1391.994;13/01/2025
65318;SO65318;29/01/2025;11/02/2025;12/02/2025;5;29960 - 84741878;SC;Kok-Ho;Loh;Lynn Tsoflias;Cajamarca;Debito/Credito;1391.994;13/01/2025
53508;SO53508;31/07/2024;12/08/2024;12/08/2024;5;29964 - 79962262;SC;Anita;Lucerne;Garrett Vargas;Ica;Debito/Credito;34771.9097;13/01/2025
58956;SO58956;30/10/2024;11/11/2024;11/11/2024;5;29964 - 79962262;SC;Anita;Lucerne;Garrett Vargas;Ica;Debito/Credito;50668.986;13/01/2025
65243;SO65243;29/01/2025;10/02/2025;10/02/2025;5;29964 - 79962262;SC;Anita;Lucerne;Garrett Vargas;Ica;Debito/Credito;17152.5;13/01/2025
53532;SO53532;31/07/2024;12/08/2024;12/08/2024;5;29965 - 20140492;SC;Jose;Lugo;Lynn Tsoflias;Cajamarca;Debito/Credito;2186.73;13/01/2025
65274;SO65274;29/01/2025;10/02/2025;10/02/2025;5;29965 - 20140492;SC;Jose;Lugo;Lynn Tsoflias;Cajamarca;Debito/Credito;200.052;13/01/2025
51094;SO51094;30/05/2024;11/06/2024;11/06/2024;5;29970 - 17754934;SC;Sharon;Lynn;Lynn Tsoflias;Cajamarca;Debito/Credito;5527.9561;13/01/2025
55244;SO55244;30/08/2024;11/09/2024;11/09/2024;5;29970 - 17754934;SC;Sharon;Lynn;Lynn Tsoflias;Cajamarca;Debito/Credito;5371.434;13/01/2025
61208;SO61208;30/11/2024;12/12/2024;12/12/2024;5;29970 - 17754934;SC;Sharon;Lynn;Lynn Tsoflias;;Debito/Credito;9311.562;13/01/2025
67306;SO67306;01/03/2025;15/03/2025;13/03/2025;5;29970 - 17754934;SC;Sharon;Lynn;Lynn Tsoflias;Cajamarca;Debito/Credito;6450.678;13/01/2025
50666;SO50666;30/04/2024;12/05/2024;12/05/2024;5;29971 - 80089960;SC;Robert;Lyon;Garrett Vargas;Ica;Debito/Credito;94.367;13/01/2025
58985;SO58985;30/10/2024;12/11/2024;11/11/2024;5;29971 - 80089960;SC;Robert;Lyon;Garrett Vargas;Ica;Debito/Credito;3067.068;13/01/2025
65217;SO65217;29/01/2025;11/02/2025;10/02/2025;5;29971 - 80089960;SC;Robert;Lyon;Garrett Vargas;Ica;Debito/Credito;1466.01;13/01/2025
53492;SO53492;31/07/2024;12/08/2024;12/08/2024;5;29972 - 74367236;SC;Jenny;Lysaker;Syed Abbas;Cajamarca;Debito/Credito;17746.2521;13/01/2025
58934;SO58934;30/10/2024;11/11/2024;11/11/2024;5;29972 - 74367236;SC;Jenny;Lysaker;Lynn Tsoflias;Cajamarca;Debito/Credito;11375.316;13/01/2025
65247;SO65247;29/01/2025;10/02/2025;10/02/2025;5;29972 - 74367236;SC;Jenny;Lysaker;Lynn Tsoflias;Cajamarca;Debito/Credito;22856.982;13/01/2025
61206;SO61206;30/11/2024;07/12/2024;07/12/2024;5;29974 - 13673528;SC;Scott;Macdonald;Michael Blythe;La Libertad;Debito/Credito;41.994;13/01/2025
51736;SO51736;30/06/2024;13/07/2024;12/07/2024;5;29977 - 83473105;SC;Kimberly;Malmendier;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;2333.472;13/01/2025
57050;SO57050;30/09/2024;12/10/2024;12/10/2024;5;29977 - 83473105;SC;Kimberly;Malmendier;Ranjit Varkey Chudukatil;;Debito/Credito;4550.922;13/01/2025
63229;SO63229;31/12/2024;12/01/2025;12/01/2025;5;29977 - 83473105;SC;Kimberly;Malmendier;Amy Alberts;Áncash;Debito/Credito;1544.97;13/01/2025
63250;SO63250;31/12/2024;12/01/2025;12/01/2025;5;29978 - 20191295952;SC;Ajay;Manchepalli;José Saraiva;Lambayeque;Debito/Credito;323.994;13/01/2025
51861;SO51861;30/06/2024;13/07/2024;12/07/2024;5;29979 - 10014108223;SC;Parul;Manek;Amy Alberts;Áncash;Debito/Credito;10284.1936;13/01/2025
57119;SO57119;30/09/2024;12/10/2024;12/10/2024;5;29979 - 10014108223;SC;Parul;Manek;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;7317.648;13/01/2025
63272;SO63272;31/12/2024;13/01/2025;14/01/2025;5;29979 - 10014108223;SC;Parul;Manek;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;9473.472;13/01/2025
51708;SO51708;30/06/2024;13/07/2024;16/07/2024;5;29984 - 32874936;SC;Benjamin;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4005.036;13/01/2025
57028;SO57028;30/09/2024;13/10/2024;12/10/2024;5;29984 - 32874936;SC;Benjamin;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;7909.992;13/01/2025
63188;SO63188;31/12/2024;12/01/2025;12/01/2025;5;29984 - 32874936;SC;Benjamin;Martin;Ranjit Varkey Chudukatil;;Debito/Credito;3047.946;13/01/2025
51126;SO51126;30/05/2024;11/06/2024;11/06/2024;5;29987 - 10189018371;SC;Frank;Mart¡Nez;Linda Mitchell;Piura;Debito/Credito;108651.1426;13/01/2025
55276;SO55276;30/08/2024;05/09/2024;05/09/2024;5;29987 - 10189018371;SC;Frank;Mart¡Nez;Linda Mitchell;Piura;Debito/Credito;74321.3769;13/01/2025
61200;SO61200;30/11/2024;09/12/2024;09/12/2024;5;29987 - 10189018371;SC;Frank;Mart¡Nez;Stephen Jiang;Piura;Debito/Credito;70731.3713;13/01/2025
67298;SO67298;01/03/2025;14/03/2025;13/03/2025;5;29987 - 10189018371;SC;Frank;Mart¡Nez;Linda Mitchell;Piura;Debito/Credito;101438.0899;13/01/2025
51761;SO51761;30/06/2024;12/07/2024;12/07/2024;5;29995 - 10960172354;SC;Stacie;Mcanich;Rachel Valdez;Junín;Debito/Credito;101223.4606;13/01/2025
57012;SO57012;30/09/2024;06/10/2024;06/10/2024;5;29995 - 10960172354;SC;Stacie;Mcanich;Rachel Valdez;Junín;Debito/Credito;79548.7562;13/01/2025
63171;SO63171;31/12/2024;12/01/2025;12/01/2025;5;29995 - 10960172354;SC;Stacie;Mcanich;Rachel Valdez;Junín;Debito/Credito;73016.5967;13/01/2025
55237;SO55237;30/08/2024;12/09/2024;11/09/2024;5;30001 - 8086321;SC;Christinia;Mcdonald;Rachel Valdez;Junín;Debito/Credito;72.162;13/01/2025
61176;SO61176;30/11/2024;12/12/2024;12/12/2024;5;30001 - 8086321;SC;Christinia;Mcdonald;Rachel Valdez;Junín;Debito/Credito;1466.01;13/01/2025
51866;SO51866;30/06/2024;13/07/2024;12/07/2024;5;30002 - 74474804;SC;Alejandro;Mcguel;Jillian Carson;Arequipa;Debito/Credito;977.376;13/01/2025
57117;SO57117;30/09/2024;12/10/2024;12/10/2024;5;30002 - 74474804;SC;Alejandro;Mcguel;Jillian Carson;Arequipa;Debito/Credito;202.332;13/01/2025
63274;SO63274;31/12/2024;13/01/2025;12/01/2025;5;30002 - 74474804;SC;Alejandro;Mcguel;Jillian Carson;Arequipa;Debito/Credito;356.898;13/01/2025
57090;SO57090;30/09/2024;12/10/2024;12/10/2024;5;30004 - 20801813222;SC;Nkenge;Mclin;Tete Mensa-Annan;Lima;Debito/Credito;41.994;13/01/2025
63276;SO63276;31/12/2024;12/01/2025;12/01/2025;5;30004 - 20801813222;SC;Nkenge;Mclin;Tete Mensa-Annan;Lima;Debito/Credito;41.994;13/01/2025
51815;SO51815;30/06/2024;09/07/2024;09/07/2024;5;30005 - 22297626;SC;Nancy;Mcphearson;Amy Alberts;Lambayeque;Debito/Credito;20455.5812;13/01/2025
57185;SO57185;30/09/2024;12/10/2024;12/10/2024;5;30005 - 22297626;SC;Nancy;Mcphearson;Amy Alberts;Lambayeque;Debito/Credito;28913.67;13/01/2025
63218;SO63218;31/12/2024;12/01/2025;12/01/2025;5;30005 - 22297626;SC;Nancy;Mcphearson;José Saraiva;Lambayeque;Debito/Credito;17193.546;13/01/2025
53559;SO53559;31/07/2024;07/08/2024;07/08/2024;5;30006 - 20539419129;SC;Nellie;Medina;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;283.9489;13/01/2025
58936;SO58936;30/10/2024;05/11/2024;05/11/2024;5;30006 - 20539419129;SC;Nellie;Medina;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;445.41;13/01/2025
50731;SO50731;30/04/2024;13/05/2024;12/05/2024;5;30008 - 6186324;SC;R. Morgan;Mendoza;Michael Blythe;La Libertad;Debito/Credito;68.382;13/01/2025
53587;SO53587;31/07/2024;14/08/2024;12/08/2024;5;30008 - 6186324;SC;R. Morgan;Mendoza;Michael Blythe;La Libertad;Debito/Credito;2224.338;13/01/2025
59015;SO59015;30/10/2024;11/11/2024;11/11/2024;5;30008 - 6186324;SC;R. Morgan;Mendoza;Michael Blythe;La Libertad;Debito/Credito;1502.976;13/01/2025
65309;SO65309;29/01/2025;10/02/2025;10/02/2025;5;30008 - 6186324;SC;R. Morgan;Mendoza;Michael Blythe;La Libertad;Debito/Credito;4298.958;13/01/2025
51776;SO51776;30/06/2024;13/07/2024;12/07/2024;5;30014 - 57893621;SC;Gary;Meyerhoff;Jillian Carson;Arequipa;Debito/Credito;15681.3497;13/01/2025
57087;SO57087;30/09/2024;12/10/2024;12/10/2024;5;30014 - 57893621;SC;Gary;Meyerhoff;Jillian Carson;Arequipa;Debito/Credito;19598.028;13/01/2025
63182;SO63182;31/12/2024;14/01/2025;12/01/2025;5;30014 - 57893621;SC;Gary;Meyerhoff;Jillian Carson;Arequipa;Debito/Credito;21200.016;13/01/2025
51806;SO51806;30/06/2024;12/07/2024;12/07/2024;5;30015 - 18280415;SC;Ramesh;Meyyappan;Lynn Tsoflias;Cajamarca;Debito/Credito;14267.0691;13/01/2025
57187;SO57187;30/09/2024;07/10/2024;07/10/2024;5;30015 - 18280415;SC;Ramesh;Meyyappan;Lynn Tsoflias;Cajamarca;Debito/Credito;18787.878;13/01/2025
63244;SO63244;31/12/2024;13/01/2025;12/01/2025;5;30015 - 18280415;SC;Ramesh;Meyyappan;Lynn Tsoflias;Cajamarca;Debito/Credito;9691.35;13/01/2025
53525;SO53525;31/07/2024;14/08/2024;12/08/2024;5;30020 - 86152683;SC;Emilo;Miller;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;23624.4279;13/01/2025
58968;SO58968;30/10/2024;11/11/2024;11/11/2024;5;30020 - 86152683;SC;Emilo;Miller;Amy Alberts;Áncash;Debito/Credito;13938.87;13/01/2025
65286;SO65286;29/01/2025;06/02/2025;06/02/2025;5;30020 - 86152683;SC;Emilo;Miller;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;17099.334;13/01/2025
51757;SO51757;30/06/2024;13/07/2024;12/07/2024;5;30021 - 10885268429;SC;Ben;Miller;Jae Pak;Ica;Debito/Credito;756.366;13/01/2025
57073;SO57073;30/09/2024;13/10/2024;12/10/2024;5;30021 - 10885268429;SC;Ben;Miller;Jae Pak;Ica;Debito/Credito;5969.91;13/01/2025
63236;SO63236;31/12/2024;12/01/2025;12/01/2025;5;30021 - 10885268429;SC;Ben;Miller;Jae Pak;Ica;Debito/Credito;2837.976;13/01/2025
51800;SO51800;30/06/2024;12/07/2024;12/07/2024;5;30024 - 10272691012;SC;Neva;Mitchell;Tete Mensa-Annan;Lima;Debito/Credito;2666.2695;13/01/2025
57111;SO57111;30/09/2024;12/10/2024;12/10/2024;5;30024 - 10272691012;SC;Neva;Mitchell;Stephen Jiang;Lima;Debito/Credito;4424.94;13/01/2025
63159;SO63159;31/12/2024;12/01/2025;12/01/2025;5;30024 - 10272691012;SC;Neva;Mitchell;Tete Mensa-Annan;Lima;Debito/Credito;2963.958;13/01/2025
53450;SO53450;31/07/2024;12/08/2024;13/08/2024;5;30025 - 20781224189;SC;Linda;Mitchell;José Saraiva;Lambayeque;Debito/Credito;21.576;13/01/2025
53496;SO53496;31/07/2024;12/08/2024;12/08/2024;5;30027 - 10587254167;SC;Joseph;Mitzner;Linda Mitchell;Piura;Debito/Credito;3741.6939;13/01/2025
58937;SO58937;30/10/2024;11/11/2024;11/11/2024;5;30027 - 10587254167;SC;Joseph;Mitzner;Linda Mitchell;Piura;Debito/Credito;4557.378;13/01/2025
65244;SO65244;29/01/2025;10/02/2025;10/02/2025;5;30027 - 10587254167;SC;Joseph;Mitzner;Linda Mitchell;Piura;Debito/Credito;11376.702;13/01/2025
50752;SO50752;30/04/2024;07/05/2024;07/05/2024;5;30099 - 65038843;SC;H.;Valentine;Tsvi Reiter;Cusco;Debito/Credito;1295.988;13/01/2025
53451;SO53451;31/07/2024;13/08/2024;12/08/2024;5;30031 - 63087900;SC;Alan;Steiner;Tete Mensa-Annan;Lima;Debito/Credito;1741.7689;13/01/2025
58901;SO58901;30/10/2024;12/11/2024;11/11/2024;5;30031 - 63087900;SC;Alan;Steiner;Tete Mensa-Annan;Lima;Debito/Credito;1462.836;13/01/2025
65296;SO65296;29/01/2025;10/02/2025;10/02/2025;5;30031 - 63087900;SC;Alan;Steiner;Tete Mensa-Annan;Lima;Debito/Credito;5398.812;13/01/2025
53473;SO53473;31/07/2024;12/08/2024;12/08/2024;5;30033 - 79312783;SC;Vassar;Stern;Linda Mitchell;;Debito/Credito;1615.2769;13/01/2025
58991;SO58991;30/10/2024;07/11/2024;07/11/2024;5;30033 - 79312783;SC;Vassar;Stern;Linda Mitchell;Lima;Debito/Credito;1920.486;13/01/2025
65179;SO65179;29/01/2025;11/02/2025;10/02/2025;5;30033 - 79312783;SC;Vassar;Stern;Linda Mitchell;Lima;Debito/Credito;445.41;13/01/2025
53603;SO53603;31/07/2024;12/08/2024;12/08/2024;5;30034 - 16075880;SC;Wathalee;Steuber;Tete Mensa-Annan;Lima;Debito/Credito;8785.932;13/01/2025
59050;SO59050;30/10/2024;11/11/2024;11/11/2024;5;30034 - 16075880;SC;Wathalee;Steuber;Tete Mensa-Annan;Lima;Debito/Credito;5475.534;13/01/2025
65211;SO65211;29/01/2025;11/02/2025;10/02/2025;5;30034 - 16075880;SC;Wathalee;Steuber;Tete Mensa-Annan;Lima;Debito/Credito;5005.746;13/01/2025
51808;SO51808;30/06/2024;12/07/2024;12/07/2024;5;30035 - 37950753;SC;Alice;Steiner;Michael Blythe;Piura;Debito/Credito;1580.0004;13/01/2025
57174;SO57174;30/09/2024;13/10/2024;12/10/2024;5;30035 - 37950753;SC;Alice;Steiner;Michael Blythe;Piura;Debito/Credito;5721.768;13/01/2025
63243;SO63243;31/12/2024;12/01/2025;12/01/2025;5;30035 - 37950753;SC;Alice;Steiner;Michael Blythe;Piura;Debito/Credito;5020.236;13/01/2025
51798;SO51798;30/06/2024;12/07/2024;12/07/2024;5;30036 - 86670153;SC;Liza Marie;Stevens;Linda Mitchell;Piura;Debito/Credito;762.9024;13/01/2025
57033;SO57033;30/09/2024;12/10/2024;12/10/2024;5;30036 - 86670153;SC;Liza Marie;Stevens;Linda Mitchell;Piura;Debito/Credito;12.144;13/01/2025
63150;SO63150;31/12/2024;13/01/2025;12/01/2025;5;30036 - 86670153;SC;Liza Marie;Stevens;Linda Mitchell;Piura;Debito/Credito;445.41;13/01/2025
53619;SO53619;31/07/2024;06/08/2024;06/08/2024;5;30038 - 25873247;SC;Judy;Storjohann;Lynn Tsoflias;Cajamarca;Debito/Credito;917.8789;13/01/2025
59072;SO59072;30/10/2024;11/11/2024;11/11/2024;5;30038 - 25873247;SC;Judy;Storjohann;Lynn Tsoflias;Cajamarca;Debito/Credito;445.41;13/01/2025
65323;SO65323;29/01/2025;10/02/2025;10/02/2025;5;30038 - 25873247;SC;Judy;Storjohann;Lynn Tsoflias;Cajamarca;Debito/Credito;445.41;13/01/2025
51146;SO51146;30/05/2024;07/06/2024;07/06/2024;5;30051 - 87310967;SC;Brad;Sutton;Tete Mensa-Annan;Lima;Debito/Credito;49685.6585;13/01/2025
55291;SO55291;30/08/2024;07/09/2024;07/09/2024;5;30051 - 87310967;SC;Brad;Sutton;Tete Mensa-Annan;Lima;Debito/Credito;37117.648;13/01/2025
61267;SO61267;30/11/2024;12/12/2024;12/12/2024;5;30051 - 87310967;SC;Brad;Sutton;Tete Mensa-Annan;Lima;Debito/Credito;26693.718;13/01/2025
67321;SO67321;01/03/2025;16/03/2025;13/03/2025;5;30051 - 87310967;SC;Brad;Sutton;Tete Mensa-Annan;Lima;Debito/Credito;50354.862;13/01/2025
53572;SO53572;31/07/2024;12/08/2024;12/08/2024;5;30053 - 78050342;SC;Katherine;Swan;Garrett Vargas;Ica;Debito/Credito;1878.2568;13/01/2025
59022;SO59022;30/10/2024;11/11/2024;11/11/2024;5;30053 - 78050342;SC;Katherine;Swan;Garrett Vargas;Ica;Debito/Credito;1830.522;13/01/2025
51794;SO51794;30/06/2024;12/07/2024;12/07/2024;5;30054 - 39540321;SC;Shelly;Szymanski;Jillian Carson;Arequipa;Debito/Credito;1323.438;13/01/2025
57091;SO57091;30/09/2024;12/10/2024;12/10/2024;5;30054 - 39540321;SC;Shelly;Szymanski;Jillian Carson;Arequipa;Debito/Credito;6032.862;13/01/2025
63125;SO63125;31/12/2024;12/01/2025;12/01/2025;5;30054 - 39540321;SC;Shelly;Szymanski;Jillian Carson;Arequipa;Debito/Credito;8511.906;13/01/2025
51779;SO51779;30/06/2024;12/07/2024;12/07/2024;5;30058 - 15387792;SC;Mike;Taylor;Garrett Vargas;Ica;Debito/Credito;63.9;13/01/2025
57092;SO57092;30/09/2024;12/10/2024;12/10/2024;5;30058 - 15387792;SC;Mike;Taylor;Garrett Vargas;Ica;Debito/Credito;32.394;13/01/2025
63119;SO63119;31/12/2024;13/01/2025;12/01/2025;5;30058 - 15387792;SC;Mike;Taylor;Garrett Vargas;Ica;Debito/Credito;218.454;13/01/2025
51875;SO51875;30/06/2024;12/07/2024;12/07/2024;5;30059 - 84868173;SC;Denis;Taylor;Lynn Tsoflias;Cajamarca;Debito/Credito;38978.1074;13/01/2025
57075;SO57075;30/09/2024;12/10/2024;12/10/2024;5;30059 - 84868173;SC;Denis;Taylor;Lynn Tsoflias;Cajamarca;Debito/Credito;50982.798;13/01/2025
63225;SO63225;31/12/2024;12/01/2025;12/01/2025;5;30059 - 84868173;SC;Denis;Taylor;Lynn Tsoflias;Cajamarca;Debito/Credito;22806.306;13/01/2025
51867;SO51867;30/06/2024;12/07/2024;12/07/2024;5;30061 - 62211117;SC;Chad;Tedford;Michael Blythe;Piura;Debito/Credito;5270.5524;13/01/2025
57173;SO57173;30/09/2024;06/10/2024;06/10/2024;5;30061 - 62211117;SC;Chad;Tedford;Michael Blythe;Piura;Debito/Credito;3588.678;13/01/2025
63258;SO63258;31/12/2024;07/01/2025;07/01/2025;5;30061 - 62211117;SC;Chad;Tedford;Michael Blythe;Piura;Debito/Credito;1875.852;13/01/2025
51759;SO51759;30/06/2024;09/07/2024;09/07/2024;5;30062 - 69175799;SC;Sameer;Tejani;Tsvi Reiter;Cusco;Debito/Credito;672.294;13/01/2025
63248;SO63248;31/12/2024;09/01/2025;09/01/2025;5;30062 - 69175799;SC;Sameer;Tejani;Tsvi Reiter;Cusco;Debito/Credito;37.254;13/01/2025
51827;SO51827;30/06/2024;12/07/2024;12/07/2024;5;30063 - 96695210;SC;Vanessa;Tench;Shu Ito;Piura;Debito/Credito;22147.2853;13/01/2025
57131;SO57131;30/09/2024;12/10/2024;12/10/2024;5;30063 - 96695210;SC;Vanessa;Tench;Shu Ito;Piura;Debito/Credito;30407.592;13/01/2025
63240;SO63240;31/12/2024;12/01/2025;12/01/2025;5;30063 - 96695210;SC;Vanessa;Tench;Shu Ito;Piura;Debito/Credito;25411.362;13/01/2025
58904;SO58904;30/10/2024;05/11/2024;05/11/2024;5;30064 - 89466138;SC;Judy;Thames;David Campbell;Lima;Debito/Credito;785.958;13/01/2025
65212;SO65212;29/01/2025;10/02/2025;10/02/2025;5;30064 - 89466138;SC;Judy;Thames;David Campbell;Lima;Debito/Credito;111.762;13/01/2025
53519;SO53519;31/07/2024;08/08/2024;12/08/2024;5;30066 - 10107786283;SC;Ram;Thirunavukkarasu;Amy Alberts;Junín;Debito/Credito;283.9489;13/01/2025
58967;SO58967;30/10/2024;11/11/2024;11/11/2024;5;30066 - 10107786283;SC;Ram;Thirunavukkarasu;Rachel Valdez;Junín;Debito/Credito;105.294;13/01/2025
65297;SO65297;29/01/2025;10/02/2025;10/02/2025;5;30066 - 10107786283;SC;Ram;Thirunavukkarasu;Rachel Valdez;Junín;Debito/Credito;728.91;13/01/2025
65298;SO65298;29/01/2025;10/02/2025;10/02/2025;5;30068 - 57589734;SC;James;Thomas;Stephen Jiang;Cusco;Debito/Credito;37.254;13/01/2025
53610;SO53610;31/07/2024;08/08/2024;08/08/2024;5;30069 - 60599081;SC;Donald;Thompson;Shu Ito;Piura;Debito/Credito;802.398;13/01/2025
59054;SO59054;30/10/2024;11/11/2024;11/11/2024;5;30069 - 60599081;SC;Donald;Thompson;Shu Ito;Piura;Debito/Credito;1558.242;13/01/2025
65304;SO65304;29/01/2025;11/02/2025;10/02/2025;5;30069 - 60599081;SC;Donald;Thompson;Shu Ito;Piura;Debito/Credito;1430.442;13/01/2025
51148;SO51148;30/05/2024;12/06/2024;11/06/2024;5;30070 - 90718480;SC;Kendra;Thompson;Pamela Ansman-Wolfe;Lima;Debito/Credito;41100.9587;13/01/2025
55299;SO55299;30/08/2024;06/09/2024;06/09/2024;5;30070 - 90718480;SC;Kendra;Thompson;Pamela Ansman-Wolfe;Lima;Debito/Credito;54459.504;13/01/2025
61244;SO61244;30/11/2024;12/12/2024;12/12/2024;5;30070 - 90718480;SC;Kendra;Thompson;Pamela Ansman-Wolfe;Lima;Debito/Credito;54955.896;13/01/2025
67322;SO67322;01/03/2025;13/03/2025;13/03/2025;5;30070 - 90718480;SC;Kendra;Thompson;Pamela Ansman-Wolfe;Lima;Debito/Credito;63235.638;13/01/2025
53613;SO53613;31/07/2024;08/08/2024;08/08/2024;5;30071 - 25968927;SC;Daniel;Thompson;Tete Mensa-Annan;Lima;Debito/Credito;43013.4036;13/01/2025
59010;SO59010;30/10/2024;12/11/2024;11/11/2024;5;30071 - 25968927;SC;Daniel;Thompson;Tete Mensa-Annan;Lima;Debito/Credito;40967.2231;13/01/2025
65312;SO65312;29/01/2025;10/02/2025;10/02/2025;5;30071 - 25968927;SC;Daniel;Thompson;Tete Mensa-Annan;Lima;Debito/Credito;48285.0864;13/01/2025
53453;SO53453;31/07/2024;13/08/2024;13/08/2024;5;30072 - 23283688;SC;Andrea;Thomsen;José Saraiva;Lambayeque;Debito/Credito;200.052;13/01/2025
65151;SO65151;29/01/2025;10/02/2025;10/02/2025;5;30072 - 23283688;SC;Andrea;Thomsen;José Saraiva;;Debito/Credito;76.2;13/01/2025
51733;SO51733;30/06/2024;13/07/2024;12/07/2024;5;30073 - 7873775;SC;Rossane;Thoreson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;29331.5099;13/01/2025
57058;SO57058;30/09/2024;06/10/2024;06/10/2024;5;30073 - 7873775;SC;Rossane;Thoreson;Amy Alberts;Áncash;Debito/Credito;21595.368;13/01/2025
63217;SO63217;31/12/2024;12/01/2025;12/01/2025;5;30073 - 7873775;SC;Rossane;Thoreson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;28142.442;13/01/2025
51782;SO51782;30/06/2024;12/07/2024;12/07/2024;5;30078 - 37479201;SC;Tony;Ting;Jillian Carson;Arequipa;Debito/Credito;1.374;13/01/2025
59047;SO59047;30/10/2024;11/11/2024;11/11/2024;5;30079 - 26876830;SC;John;Tippett;Rachel Valdez;Junín;Debito/Credito;48.594;13/01/2025
65089;SO65089;28/01/2025;10/02/2025;10/02/2025;5;30079 - 26876830;SC;John;Tippett;Rachel Valdez;;Debito/Credito;1466.01;13/01/2025
65204;SO65204;29/01/2025;10/02/2025;13/02/2025;5;30079 - 26876830;SC;John;Tippett;Rachel Valdez;Junín;Debito/Credito;10.788;13/01/2025
53617;SO53617;31/07/2024;14/08/2024;12/08/2024;5;30080 - 20153625007;SC;Delia;Toone;David Campbell;Lima;Debito/Credito;158.43;13/01/2025
59060;SO59060;30/10/2024;11/11/2024;11/11/2024;5;30080 - 20153625007;SC;Delia;Toone;David Campbell;Lima;Debito/Credito;923.388;13/01/2025
65316;SO65316;29/01/2025;10/02/2025;10/02/2025;5;30080 - 20153625007;SC;Delia;Toone;David Campbell;Lima;Debito/Credito;209.97;13/01/2025
59039;SO59039;30/10/2024;11/11/2024;11/11/2024;5;30081 - 45689631;SC;Alvin;Torre;Jillian Carson;Cusco;Debito/Credito;149.874;13/01/2025
53615;SO53615;31/07/2024;12/08/2024;12/08/2024;5;30082 - 10575630663;SC;Anna;Townsend;Rachel Valdez;Junín;Debito/Credito;24518.1401;13/01/2025
59028;SO59028;30/10/2024;11/11/2024;11/11/2024;5;30082 - 10575630663;SC;Anna;Townsend;Rachel Valdez;Junín;Debito/Credito;34591.986;13/01/2025
65280;SO65280;29/01/2025;10/02/2025;10/02/2025;5;30082 - 10575630663;SC;Anna;Townsend;Rachel Valdez;Junín;Debito/Credito;28722.156;13/01/2025
51162;SO51162;30/05/2024;11/06/2024;12/06/2024;5;30084 - 10917310369;SC;Abe;Tramel;Tsvi Reiter;Cusco;Debito/Credito;356.898;13/01/2025
55304;SO55304;30/08/2024;14/09/2024;11/09/2024;5;30084 - 10917310369;SC;Abe;Tramel;Tsvi Reiter;Cusco;Debito/Credito;672.294;13/01/2025
61259;SO61259;30/11/2024;12/12/2024;12/12/2024;5;30084 - 10917310369;SC;Abe;Tramel;Tsvi Reiter;Cusco;Debito/Credito;323.994;13/01/2025
67340;SO67340;01/03/2025;13/03/2025;13/03/2025;5;30084 - 10917310369;SC;Abe;Tramel;Tsvi Reiter;Cusco;Debito/Credito;672.294;13/01/2025
51767;SO51767;30/06/2024;12/07/2024;12/07/2024;5;30086 - 93882332;SC;Jean;Trenary;Rachel Valdez;Junín;Debito/Credito;748.134;13/01/2025
57156;SO57156;30/09/2024;09/10/2024;09/10/2024;5;30086 - 93882332;SC;Jean;Trenary;Rachel Valdez;Junín;Debito/Credito;2159.352;13/01/2025
